query,name,google_id,place_id,location_link,reviews_link,reviews_per_score,reviews,rating,review_id,review_pagination_id,author_link,author_title,author_id,author_image,author_reviews_count,author_ratings_count,review_text,review_img_urls,review_img_url,review_photo_ids,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id,review_questions_Food,review_questions_Service,review_questions_Atmosphere,review_questions_Meal type,review_questions_Price per person,review_questions_Noise level,review_questions,review_questions_Group size,review_questions_Reservation,review_questions_Dietary restrictions,review_questions_Parking space,review_questions_Parking options,review_questions_None,review_questions_Vegetarian options,review_questions_Seating type,review_questions_Recommended dishes,review_questions_Parking,review_questions_Kid-friendliness,review_questions_Wait time,review_questions_Wheelchair accessibility,review_questions_Special offers
ChIJbVusaw5xhlQRaTWJIYOwgQc,KINTON RAMEN ROBSON,0x5486710e6bac5b6d:0x781b08321893569,ChIJbVusaw5xhlQRaTWJIYOwgQc,"https://www.google.com/maps/place/KINTON+RAMEN+ROBSON/@49.2795383,-123.1172879,14z/data=!4m8!1m2!2m1!1sKINTON+RAMEN+ROBSON!3m4!1s0x5486710e6bac5b6d:0x781b08321893569!8m2!3d49.2795383!4d-123.1172879",https://search.google.com/local/reviews?placeid=ChIJbVusaw5xhlQRaTWJIYOwgQc&authuser=0&hl=en&gl=UA,,1803,4.7,ChdDSUhNMG9nS0VJM240TGExbm9ESXVnRRAB,CAESY0NBRVFjUnBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMnRIYjFsTlkxOWZSV2hFZUhKS1FpMU9NRGxzY0d0Wk1uVXRXVUZCUVVGQlIyZHVPVEk0U1VOaFVXRm9aM2gzV1VGRFNVRQ==,https://www.google.com/maps/contrib/112094584965727769982?hl=en,Bard Suen,112094584965727769982,https://lh3.googleusercontent.com/a-/ALV-UjVI-9jkB7of5LYBnu_-v-VXtLjNvn4ESv71fTrzhAeZS57QYEfkMw=s120-c-rp-mo-br100,11,29,"Very consistently good, and open late which is great for me. Prices are good.",,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJM240TGExbm9ESXVnRRAB!2m1!1s0x0:0x781b08321893569!3m1!1s2@1:CIHM0ogKEI3n4La1noDIugE%7CCgwI2ei9wQYQ-OGulgE%7C?hl=en,5,1747940441,05/22/2025 19:00:41,,540907507511014761,,,,Dinner,$20–30,,,,,,,,,,,,,,,,
ChIJbVusaw5xhlQRaTWJIYOwgQc,KINTON RAMEN ROBSON,0x5486710e6bac5b6d:0x781b08321893569,ChIJbVusaw5xhlQRaTWJIYOwgQc,"https://www.google.com/maps/place/KINTON+RAMEN+ROBSON/@49.2795383,-123.1172879,14z/data=!4m8!1m2!2m1!1sKINTON+RAMEN+ROBSON!3m4!1s0x5486710e6bac5b6d:0x781b08321893569!8m2!3d49.2795383!4d-123.1172879",https://search.google.com/local/reviews?placeid=ChIJbVusaw5xhlQRaTWJIYOwgQc&authuser=0&hl=en&gl=UA,,1803,4.7,ChZDSUhNMG9nS0VJYkRfcGZJcXJTNVZnEAE,CAESY0NBRVFjaHBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMnRLTkRSaFMxOWZSV2hEV1U1TU1GVlJNREZHYm5oYWEwWkpUVUZCUVVGQlIyZHVPVE5aWjBOaFVXNXFhRzl2V1VGRFNVRQ==,https://www.google.com/maps/contrib/101804898227655441738?hl=en,María Inés Parnisari,101804898227655441738,https://lh3.googleusercontent.com/a-/ALV-UjVtp2C8wbtc9BPbdvMD4VYxG9JMo1ano6cUcJru0--u1rCPpdviAA=s120-c-rp-mo-ba5-br100,282,136,I really liked the beef ramen 😋,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJYkRfcGZJcXJTNVZnEAE!2m1!1s0x0:0x781b08321893569!3m1!1s2@1:CIHM0ogKEIbD_pfIqrS5Vg%7CCgwI1726wQYQkJCNxQE%7C?hl=en,5,1747885783,05/22/2025 03:49:43,,540907507511014761,5,5,5,Dinner,,"Quiet, easy to talk",,,,,,,,,,,,,,,
ChIJbVusaw5xhlQRaTWJIYOwgQc,KINTON RAMEN ROBSON,0x5486710e6bac5b6d:0x781b08321893569,ChIJbVusaw5xhlQRaTWJIYOwgQc,"https://www.google.com/maps/place/KINTON+RAMEN+ROBSON/@49.2795383,-123.1172879,14z/data=!4m8!1m2!2m1!1sKINTON+RAMEN+ROBSON!3m4!1s0x5486710e6bac5b6d:0x781b08321893569!8m2!3d49.2795383!4d-123.1172879",https://search.google.com/local/reviews?placeid=ChIJbVusaw5xhlQRaTWJIYOwgQc&authuser=0&hl=en&gl=UA,,1803,4.7,ChZDSUhNMG9nS0VNMlMyc25NNGFfckJnEAE,CAESY0NBRVFjeHBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMnRNUkd0U1oxOWZSV2hEZUVOYVZYaE5UbWxmZFRKYU5HOUxWVUZCUVVGQlIyZHVPVEpRZDBOaFVYTlBVa2RCV1VGRFNVRQ==,https://www.google.com/maps/contrib/109221851824597011515?hl=en,Anthony and Rose,109221851824597011515,https://lh3.googleusercontent.com/a-/ALV-UjWFTpdE0TRcLiQE1p5jeGeHbclv3LQWnK04dT25GTbSP_Xpo64=s120-c-rp-mo-br100,1,0,"I ordered the Beef Value Ramen, and instead of the soft drink, I had the hot green tea. The restaurant is relaxing and cozy. The portion size of this combo was just right. There are lots of additional toppings, sides, and drinks for you to choose from, similar to those BYOB (Build your own Bowl). If you finish the whole bowl, you'll get a Kinton Ramen card to collect stamps and enjoy the rewards (except the value meal).","https://lh3.googleusercontent.com/geougc-cs/AB3l90B2583Mm67QXTB9-EiRT7d1HwENSYeKJO-928I-6j9WeBG_XDIV1KxcpHGzi-8rzNQVzbvuO1gUh1G-uB4CXbokaymE_erw9kEBix69GNi8bJQMT9sXaAJBhHAXDjmfHvjjHQmB2g, https://lh3.googleusercontent.com/geougc-cs/AB3l90AyKsG5HhUeHpesWrLAfuI4qzUw9rtRv4HNxmQn5yI9C19qjPmADlMAWJjKlIu8YvMwKGAYYm0Lz8_agl7kE1z-SG6jf_8-S7HYh0UHNwIgV8oXXzVhv99krSjEWU11EugVLC0, https://lh3.googleusercontent.com/geougc-cs/AB3l90DuHNZ6BemWCFXkMiitYD5uY5T48Euq3r2JnHDBQbNRfLqjRnzSpAdvDGW7RWUJNl9OafaFgj6zyUBEq2d8WTYoZ7PT2Z6sAM5jg-7-Q6Yjavkk7pD7382tA4BTYYN9_02ct2U72A, https://lh3.googleusercontent.com/geougc-cs/AB3l90Aaxz5B5JaP5iaitj2mZV04MBvEhG3D44cCZJa-qXBZ3lj0OsOeFrDmNz8rvSXxOFUdl-jpMgYUIJ1aJFyp5adS8WsUDbuwihyhaCVdZS3RhzUbQOzWc-q7pvtpixtd5MZ4SAWb",https://lh3.googleusercontent.com/geougc-cs/AB3l90B2583Mm67QXTB9-EiRT7d1HwENSYeKJO-928I-6j9WeBG_XDIV1KxcpHGzi-8rzNQVzbvuO1gUh1G-uB4CXbokaymE_erw9kEBix69GNi8bJQMT9sXaAJBhHAXDjmfHvjjHQmB2g,"CIHM0ogKEJytl4Sf4bKfxQE, CIHM0ogKEOXZ7c72k7__dQ, CIHM0ogKEL-xqKjW9-aXzgE, CIHM0ogKEMfiuYy16-yK8QE",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VNMlMyc25NNGFfckJnEAE!2m1!1s0x0:0x781b08321893569!3m1!1s2@1:CIHM0ogKEM2S2snM4a_rBg%7CCgsI3aS5wQYQqIjqKQ%7C?hl=en,5,1747866205,05/21/2025 22:23:25,,540907507511014761,5,5,5,Lunch,$10–20,Moderate noise,,"1 person, 2 people, 3-4 people",,,,,,,,,,,,,
ChIJbVusaw5xhlQRaTWJIYOwgQc,KINTON RAMEN ROBSON,0x5486710e6bac5b6d:0x781b08321893569,ChIJbVusaw5xhlQRaTWJIYOwgQc,"https://www.google.com/maps/place/KINTON+RAMEN+ROBSON/@49.2795383,-123.1172879,14z/data=!4m8!1m2!2m1!1sKINTON+RAMEN+ROBSON!3m4!1s0x5486710e6bac5b6d:0x781b08321893569!8m2!3d49.2795383!4d-123.1172879",https://search.google.com/local/reviews?placeid=ChIJbVusaw5xhlQRaTWJIYOwgQc&authuser=0&hl=en&gl=UA,,1803,4.7,ChdDSUhNMG9nS0VQbThfdWZ4aDdiUXpnRRAB,CAESY0NBRVFkQnBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMnRNV1VsR1ZGOWZSV2hDVjJFNGRUQTBNMVprVGpoSWFraElORUZCUVVGQlIyZHVPVFJFWjBOaFVYUm5aMVpOV1VGRFNVRQ==,https://www.google.com/maps/contrib/117543989658905948424?hl=en,Uy Seng,117543989658905948424,https://lh3.googleusercontent.com/a-/ALV-UjWg489LRNlqrMQo5aZge8Hly2q7_l8YgUWPpPtFiSfuU7BpQw=s120-c-rp-mo-br100,1,0,good food and nice atmosphere,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VQbThfdWZ4aDdiUXpnRRAB!2m1!1s0x0:0x781b08321893569!3m1!1s2@1:CIHM0ogKEPm8_ufxh7bQzgE%7CCgwIz_q4wQYQuN6G_gE%7C?hl=en,5,1747860815,05/21/2025 20:53:35,,540907507511014761,5,5,5,Lunch,,,,,,,,,,,,,,,,,
ChIJbVusaw5xhlQRaTWJIYOwgQc,KINTON RAMEN ROBSON,0x5486710e6bac5b6d:0x781b08321893569,ChIJbVusaw5xhlQRaTWJIYOwgQc,"https://www.google.com/maps/place/KINTON+RAMEN+ROBSON/@49.2795383,-123.1172879,14z/data=!4m8!1m2!2m1!1sKINTON+RAMEN+ROBSON!3m4!1s0x5486710e6bac5b6d:0x781b08321893569!8m2!3d49.2795383!4d-123.1172879",https://search.google.com/local/reviews?placeid=ChIJbVusaw5xhlQRaTWJIYOwgQc&authuser=0&hl=en&gl=UA,,1803,4.7,ChdDSUhNMG9nS0VNN0J1cHJVMWNxVHhRRRAB,CAESY0NBRVFkUnBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMnRRU3pad09WOWZSV2hFWW5KVloyd3pWME5oZDIxbFYySTNkMEZCUVVGQlIyZHVPVGhNV1VOaFVUaHljVzR3V1VGRFNVRQ==,https://www.google.com/maps/contrib/117486595563380637961?hl=en,George Walters,117486595563380637961,https://lh3.googleusercontent.com/a/ACg8ocJdq0V26sXppqgd8sdtg39FQ9lbcO3gnCJYjf1S_XRrAy7alg=s120-c-rp-mo-br100,1,0,Best ramen,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VNN0J1cHJVMWNxVHhRRRAB!2m1!1s0x0:0x781b08321893569!3m1!1s2@1:CIHM0ogKEM7BuprU1cqTxQE%7CCgwIsYm1wQYQkJX-gAI%7C?hl=en,5,1747797169,05/21/2025 03:12:49,,540907507511014761,5,5,5,,,,,,,,,,,,,,,,,,
ChIJbVusaw5xhlQRaTWJIYOwgQc,KINTON RAMEN ROBSON,0x5486710e6bac5b6d:0x781b08321893569,ChIJbVusaw5xhlQRaTWJIYOwgQc,"https://www.google.com/maps/place/KINTON+RAMEN+ROBSON/@49.2795383,-123.1172879,14z/data=!4m8!1m2!2m1!1sKINTON+RAMEN+ROBSON!3m4!1s0x5486710e6bac5b6d:0x781b08321893569!8m2!3d49.2795383!4d-123.1172879",https://search.google.com/local/reviews?placeid=ChIJbVusaw5xhlQRaTWJIYOwgQc&authuser=0&hl=en&gl=UA,,1803,4.7,ChdDSUhNMG9nS0VQM3htY3kwZ3BmejhRRRAB,CAESY0NBRVFkaHBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMnRRVEdoYU1WOWZSV2hFWm5WUFpUTnJRV2s0V2tRMVNVTjBkMEZCUVVGQlIyZHVPVFJvTUVOaFVUaDFSbTVWV1VGRFNVRQ==,https://www.google.com/maps/contrib/108431678909146825461?hl=en,Gracjan Poniatowski,108431678909146825461,https://lh3.googleusercontent.com/a-/ALV-UjUHAsDBCLk8qq--fi2d3PlMk5cofl3kqzK2tVueeE_aV2HICeG8yA=s120-c-rp-mo-br100,4,3,Best ramen in town!,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VQM3htY3kwZ3BmejhRRRAB!2m1!1s0x0:0x781b08321893569!3m1!1s2@1:CIHM0ogKEP3xmcy0gpfz8QE%7CCgwIkoi1wQYQqL6digM%7C?hl=en,5,1747797010,05/21/2025 03:10:10,,540907507511014761,5,5,5,Dinner,$10–20,"Quiet, easy to talk",,3-4 people,,,,,,,,,,,,,
ChIJbVusaw5xhlQRaTWJIYOwgQc,KINTON RAMEN ROBSON,0x5486710e6bac5b6d:0x781b08321893569,ChIJbVusaw5xhlQRaTWJIYOwgQc,"https://www.google.com/maps/place/KINTON+RAMEN+ROBSON/@49.2795383,-123.1172879,14z/data=!4m8!1m2!2m1!1sKINTON+RAMEN+ROBSON!3m4!1s0x5486710e6bac5b6d:0x781b08321893569!8m2!3d49.2795383!4d-123.1172879",https://search.google.com/local/reviews?placeid=ChIJbVusaw5xhlQRaTWJIYOwgQc&authuser=0&hl=en&gl=UA,,1803,4.7,ChdDSUhNMG9nS0VMblRnTS1fOHNxbnFRRRAB,CAESY0NBRVFkeHBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMnRRVEhkM1NGOWZSV2hCWDFWU016UkpWV2R3UzAxMk5GSnRORUZCUVVGQlIyZHVPVE5YUlVOaFVUaDJSRUZqV1VGRFNVRQ==,https://www.google.com/maps/contrib/108060398513694956682?hl=en,jack poniatowski,108060398513694956682,https://lh3.googleusercontent.com/a-/ALV-UjXTgYCiMRrvtf4hFrYYolQoDd8pO3rF7RMElAU9hPBWNi-fMyDn=s120-c-rp-mo-br100,2,1,Fantastic ramen best so far!!!,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VMblRnTS1fOHNxbnFRRRAB!2m1!1s0x0:0x781b08321893569!3m1!1s2@1:CIHM0ogKELnTgM-_8sqnqQE%7CCgwI04e1wQYQiJKIygM%7C?hl=en,5,1747796947,05/21/2025 03:09:07,,540907507511014761,5,5,5,,,,,,,,,,,,,,,,,,
ChIJbVusaw5xhlQRaTWJIYOwgQc,KINTON RAMEN ROBSON,0x5486710e6bac5b6d:0x781b08321893569,ChIJbVusaw5xhlQRaTWJIYOwgQc,"https://www.google.com/maps/place/KINTON+RAMEN+ROBSON/@49.2795383,-123.1172879,14z/data=!4m8!1m2!2m1!1sKINTON+RAMEN+ROBSON!3m4!1s0x5486710e6bac5b6d:0x781b08321893569!8m2!3d49.2795383!4d-123.1172879",https://search.google.com/local/reviews?placeid=ChIJbVusaw5xhlQRaTWJIYOwgQc&authuser=0&hl=en&gl=UA,,1803,4.7,ChZDSUhNMG9nS0VLZnozZUdFeHEzMFJ3EAE,CAESY0NBRVFlQnBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMnRRVERoR01WOWZSV2hFWTNGQ1MwSlNPV3RCVWtKdWFUUTRiMEZCUVVGQlIyZHVPVEpSVVVOaFVUaDJkMWhWV1VGRFNVRQ==,https://www.google.com/maps/contrib/113956404493729056667?hl=en,Marie Gie,113956404493729056667,https://lh3.googleusercontent.com/a/ACg8ocLGiYNg9VFq_MXoGd7EPLB2mInEqAbGGiH7oua5dPzB9A1Glw=s120-c-rp-mo-br100,2,0,Super tasty ramen! Broth has great flavors and the texture of the meat is nicely soft! Would love to come back!,https://lh3.googleusercontent.com/geougc-cs/AB3l90AkAH1SIOStgQTHs3LzJ8bnwvdmsu84Ex60CRRDX9QcEfFrDS6uENmIdzy36u0u8BFnaB3q7Srv2w_E00BEnqTswma402Ubtu2LXFctCQoXmO6DfEkGO15LIuHs_kO-pB-rdpb6,https://lh3.googleusercontent.com/geougc-cs/AB3l90AkAH1SIOStgQTHs3LzJ8bnwvdmsu84Ex60CRRDX9QcEfFrDS6uENmIdzy36u0u8BFnaB3q7Srv2w_E00BEnqTswma402Ubtu2LXFctCQoXmO6DfEkGO15LIuHs_kO-pB-rdpb6,CIHM0ogKELzHhPaxmLWFOw,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VLZnozZUdFeHEzMFJ3EAE!2m1!1s0x0:0x781b08321893569!3m1!1s2@1:CIHM0ogKEKfz3eGExq30Rw%7CCgwIpYe1wQYQqMi49QE%7C?hl=en,5,1747796901,05/21/2025 03:08:21,,540907507511014761,5,5,5,Dinner,$10–20,Moderate noise,,"1 person, 2 people, 3-4 people",,,,,Vegetarian options,,,,,,,,
ChIJbVusaw5xhlQRaTWJIYOwgQc,KINTON RAMEN ROBSON,0x5486710e6bac5b6d:0x781b08321893569,ChIJbVusaw5xhlQRaTWJIYOwgQc,"https://www.google.com/maps/place/KINTON+RAMEN+ROBSON/@49.2795383,-123.1172879,14z/data=!4m8!1m2!2m1!1sKINTON+RAMEN+ROBSON!3m4!1s0x5486710e6bac5b6d:0x781b08321893569!8m2!3d49.2795383!4d-123.1172879",https://search.google.com/local/reviews?placeid=ChIJbVusaw5xhlQRaTWJIYOwgQc&authuser=0&hl=en&gl=UA,,1803,4.7,ChdDSUhNMG9nS0VLS182Y3FHdkpLZzZRRRAB,CAESY0NBRVFlUnBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMnRRVldaaGVWOWZSV2hETm5sUlRuZENkQzB0TWw5NFVEQjZVVUZCUVVGQlIyZHVPVEowT0VOaFVUbFNPWEpKV1VGRFNVRQ==,https://www.google.com/maps/contrib/109952751440148890478?hl=en,Saumya Shah S,109952751440148890478,https://lh3.googleusercontent.com/a/ACg8ocJnZ3kkwMBIt3UwJYO81JfELDJ9PLDY9zvT3z3U8svQKAi7Ow=s120-c-rp-mo-ba2-br100,21,8,"It was our first time and it was an Amazing experience at Kinton Ramen.
Best Ramen",,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VLS182Y3FHdkpLZzZRRRAB!2m1!1s0x0:0x781b08321893569!3m1!1s2@1:CIHM0ogKEKK_6cqGvJKg6QE%7CCgwI4_W0wQYQ-KmcuwI%7C?hl=en,5,1747794659,05/21/2025 02:30:59,,540907507511014761,5,5,5,Dinner,$20–30,"Quiet, easy to talk",,3-4 people,,,,,,,,,,,,,
ChIJbVusaw5xhlQRaTWJIYOwgQc,KINTON RAMEN ROBSON,0x5486710e6bac5b6d:0x781b08321893569,ChIJbVusaw5xhlQRaTWJIYOwgQc,"https://www.google.com/maps/place/KINTON+RAMEN+ROBSON/@49.2795383,-123.1172879,14z/data=!4m8!1m2!2m1!1sKINTON+RAMEN+ROBSON!3m4!1s0x5486710e6bac5b6d:0x781b08321893569!8m2!3d49.2795383!4d-123.1172879",https://search.google.com/local/reviews?placeid=ChIJbVusaw5xhlQRaTWJIYOwgQc&authuser=0&hl=en&gl=UA,,1803,4.7,ChZDSUhNMG9nS0VJQ0FnTUNJenN1YlJ3EAE,CAESY0NBRVFlaHBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMnRRWVdGVVVWOWZSV2hFWVU5TFNVSm9Xa2d6WkRkdVdGQnNkMEZCUVVGQlIyZHVPVEpRT0VOaFVUbHdjRTVCV1VGRFNVRQ==,https://www.google.com/maps/contrib/108739850441706380188?hl=en,ᴀɴ ɢᴇʟ,108739850441706380188,https://lh3.googleusercontent.com/a-/ALV-UjUly1jrP4PdycAcE4qqfiStLZnt8phNtF_t8dFr3BLjU-5xt4B4=s120-c-rp-mo-br100,7,1,"I've been here several times .ᐟ
Every time I come, the food is always so delicious, and I leave satisfied.
It's the best ramen place in Van 🍜
If you're Korean, I recommend the garlic spicy broth❤️‍🔥","https://lh3.googleusercontent.com/geougc-cs/AB3l90CTb-ObxkWoX71uEWpkMPQDPTIiNGQINa4c_bc4NJWMVUEz4eZCHodMrdnxUI-Ia1FDw7H7L5Ehi5urnpd-J2wONTEh1QaxryP7e7LMyg6WZpn1M4usvm0u6Pl5EWckNqj1rgWH, https://lh3.googleusercontent.com/geougc-cs/AB3l90ARFioiKRslM5hatbxHt_IsEAyCmu3sXKwJsLp4MVG5EfDp8l2S6iNKbHvKqgmxfpHFkmb9LEO24RErDh_nOkR9fDkIO2QVC99C0Fyky79ByParVxo8d69E45XiCq_D_fbJZHI9",https://lh3.googleusercontent.com/geougc-cs/AB3l90CTb-ObxkWoX71uEWpkMPQDPTIiNGQINa4c_bc4NJWMVUEz4eZCHodMrdnxUI-Ia1FDw7H7L5Ehi5urnpd-J2wONTEh1QaxryP7e7LMyg6WZpn1M4usvm0u6Pl5EWckNqj1rgWH,"CIHM0ogKEICAgMCIzsubpwE, CIHM0ogKELP81bSpzvPtqwE",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNJenN1YlJ3EAE!2m1!1s0x0:0x781b08321893569!3m1!1s2@1:CIHM0ogKEICAgMCIzsubRw%7CCgwI0-m0wQYQqMyl6gI%7C?hl=en,5,1747793107,05/21/2025 02:05:07,,540907507511014761,5,5,5,Dinner,$20–30,,,,,,,,,,,,,,,,
ChIJbVusaw5xhlQRaTWJIYOwgQc,KINTON RAMEN ROBSON,0x5486710e6bac5b6d:0x781b08321893569,ChIJbVusaw5xhlQRaTWJIYOwgQc,"https://www.google.com/maps/place/KINTON+RAMEN+ROBSON/@49.2795383,-123.1172879,14z/data=!4m8!1m2!2m1!1sKINTON+RAMEN+ROBSON!3m4!1s0x5486710e6bac5b6d:0x781b08321893569!8m2!3d49.2795383!4d-123.1172879",https://search.google.com/local/reviews?placeid=ChIJbVusaw5xhlQRaTWJIYOwgQc&authuser=0&hl=en&gl=UA,,1803,4.7,ChdDSUhNMG9nS0VOcUUzUHFWNXJuUXB3RRAB,CAESY0NBRVFleHBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMnRSWTA5Q1VWOWZSV2hCVUV4Slp5MUJSME5zWDNoeFQyTnBRVUZCUVVGQlIyZHVPVGN6YjBOaFVrSjNORVpCV1VGRFNVRQ==,https://www.google.com/maps/contrib/113586812601418376709?hl=en,Douglas Fayad,113586812601418376709,https://lh3.googleusercontent.com/a/ACg8ocKI1MRedvwglKyu3_v9OgrbpPhE0q2InbTG5ovF9dpsuqLfLA=s120-c-rp-mo-br100,4,2,Great spot,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VOcUUzUHFWNXJuUXB3RRAB!2m1!1s0x0:0x781b08321893569!3m1!1s2@1:CIHM0ogKENqE3PqV5rnQpwE%7CCgwI8OKzwQYQ-LTYigI%7C?hl=en,5,1747775856,05/20/2025 21:17:36,,540907507511014761,5,5,5,Lunch,$10–20,Moderate noise,,2 people,,,,,,,,,,,,,
ChIJbVusaw5xhlQRaTWJIYOwgQc,KINTON RAMEN ROBSON,0x5486710e6bac5b6d:0x781b08321893569,ChIJbVusaw5xhlQRaTWJIYOwgQc,"https://www.google.com/maps/place/KINTON+RAMEN+ROBSON/@49.2795383,-123.1172879,14z/data=!4m8!1m2!2m1!1sKINTON+RAMEN+ROBSON!3m4!1s0x5486710e6bac5b6d:0x781b08321893569!8m2!3d49.2795383!4d-123.1172879",https://search.google.com/local/reviews?placeid=ChIJbVusaw5xhlQRaTWJIYOwgQc&authuser=0&hl=en&gl=UA,,1803,4.7,ChZDSUhNMG9nS0VMdV9xUG10OHNhaEJREAE,CAESY0NBRVFmQnBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMnRTVVdoVVVsOWZSV2hDYVV4aFpYQmlkR1ZJTkZCaE56UlNjMEZCUVVGQlIyZHVPVEpZTkVOaFVrWkRSazVGV1VGRFNVRQ==,https://www.google.com/maps/contrib/104329400756451899398?hl=en,Michelle Lan,104329400756451899398,https://lh3.googleusercontent.com/a/ACg8ocL1aZQlsq7p_2bK6IyLlovmSWt_qfePjr8Zf6LELbG-J7hBwg=s120-c-rp-mo-ba3-br100,18,4,"Kinton Ramen is one of my go-to spots...I seriously love it here. The broth is always rich, flavourful, and comforting, exactly what I crave on a cold day. There’s just something about their ramen that hits the spot every time.

What’s even better is that they’ve rolled out a new summer series, and it’s perfect for the warmer days. It’s great to see a ramen place that understands how to adapt for the seasons while still delivering on taste and quality.

Whether you’re in the mood for something cozy and hearty or something lighter and refreshing, Kinton has it all. Definitely one of my favorite ramen spots in the city!",,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VMdV9xUG10OHNhaEJREAE!2m1!1s0x0:0x781b08321893569!3m1!1s2@1:CIHM0ogKELu_qPmt8sahBQ%7CCgsI4veywQYQ6KSWLQ%7C?hl=en,5,1747762146,05/20/2025 17:29:06,,540907507511014761,5,5,5,,,,,,,,,,,,,,,,,,
ChIJbVusaw5xhlQRaTWJIYOwgQc,KINTON RAMEN ROBSON,0x5486710e6bac5b6d:0x781b08321893569,ChIJbVusaw5xhlQRaTWJIYOwgQc,"https://www.google.com/maps/place/KINTON+RAMEN+ROBSON/@49.2795383,-123.1172879,14z/data=!4m8!1m2!2m1!1sKINTON+RAMEN+ROBSON!3m4!1s0x5486710e6bac5b6d:0x781b08321893569!8m2!3d49.2795383!4d-123.1172879",https://search.google.com/local/reviews?placeid=ChIJbVusaw5xhlQRaTWJIYOwgQc&authuser=0&hl=en&gl=UA,,1803,4.7,ChdDSUhNMG9nS0VMS1I3X19Pby1HTTRBRRAB,CAESY0NBRVFmUnBFUTJwRlNVRlNTWEJEWjI5QlVEY3lSMnRVYzA5elJsOWZSV2hEWm1SRlExOU9SbWxZWlUxR1R5MURZMEZCUVVGQlIyZHVPVEowT0VOaFVrOTNObmRWV1VGRFNVRQ==,https://www.google.com/maps/contrib/113243209470335456427?hl=en,Nuren Sharara,113243209470335456427,https://lh3.googleusercontent.com/a/ACg8ocL2XNwPQsbs3b5WkYHXCncL34oDk31-WLOXdcuOsB7DHExq-w=s120-c-rp-mo-br100,8,0,It’s a great place to eat I love their beef shoyu very much,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VMS1I3X19Pby1HTTRBRRAB!2m1!1s0x0:0x781b08321893569!3m1!1s2@1:CIHM0ogKELKR7__Oo-GM4AE%7CCgwI77iwwQYQ-L2TnQM%7C?hl=en,5,1747721327,05/20/2025 06:08:47,,540907507511014761,5,5,5,Dinner,$50–60,"Quiet, easy to talk",,2 people,,,,,,,,,,,,,
